"","level","success","success_rate","offered","id","rank","tf","idf","level1","level2","psuccess","lemmaTF","bucket","model_prediction","model_correct","age"
"4664",11,0,0,30,17620,253,2,0.042553191,2,11,0,41833,10,0,1,9.88385782577031
"4665",11,1,56.25,16,12573,216,44,0.468085106,2,11,0,1243319,5,0,0,9.88385782577031
"4666",3,1,18.18181818,22,18280,8900,3,0.042553191,2,3,81.81818182,45180,9,1,1,9.88385782577031
"4667",11,0,29.62962963,27,17459,3158,0,0,1,11,0,243406,8,0,1,9.88385782577031
"4668",2,0,45,20,10412,3439,65,0.553191489,2,2,81.81818182,585964,6,1,0,9.88385782577031
"4669",6,1,70.58823529,17,9794,6167,62,0.553191489,2,6,81.81818182,701117,3,1,1,9.88385782577031
"4670",2,1,37.5,24,16984,1900,1,0.021276596,2,2,81.81818182,57436,7,1,1,9.88385782577031
"4671",5,0,57.89473684,19,10189,1534,84,0.319148936,2,5,81.81818182,869164,5,1,0,9.88385782577031
"4672",2,1,39.28571429,28,9760,3683,47,0.574468085,2,2,81.81818182,474141,7,1,1,9.88385782577031
"4673",11,1,37.5,16,16139,191,3,0.063829787,2,11,0,166290,7,0,0,9.88385782577031
"4674",2,0,28,25,10703,2199,210,0.659574468,1,2,90.90909091,1712769,8,1,0,7.89065879608588
"4675",1,0,23.80952381,21,16636,1191,2,0.042553191,2,1,81.81818182,203040,8,1,0,7.89065879608588
"4676",4,0,43.75,16,12109,6825,64,0.085106383,4,4,63.63636364,69353,6,1,0,7.89065879608588
"4677",4,1,43.75,16,12109,6825,64,0.085106383,4,4,63.63636364,69353,6,1,1,7.90982417137131
"4678",1,0,54.54545455,22,9621,424,202,0.893617021,1,1,90.90909091,1564398,5,1,0,7.89065879608588
"4679",1,0,34.61538462,26,10063,3570,71,0.340425532,2,1,81.81818182,311108,7,1,0,7.90982417137131
"4680",2,1,85.71428571,28,10129,922,67,0.404255319,2,2,81.81818182,1125780,2,1,1,7.89065879608588
"4681",2,1,52.38095238,21,10758,4472,22,0.14893617,1,2,90.90909091,145505,5,1,1,7.90982417137131
"4682",2,0,5.263157895,19,9793,2504,97,0.489361702,2,2,81.81818182,519114,10,1,0,7.89065879608588
"4683",2,0,16,25,9875,6040,39,0.446808511,2,2,81.81818182,982854,9,1,0,7.90982417137131
"4684",2,0,60,5,12787,1258,31,0.361702128,3,2,72.72727273,804701,4,1,0,7.90982417137131
"4685",2,1,40,5,10574,4565,58,0.425531915,3,2,72.72727273,125307,6,1,1,7.89065879608588
"4686",2,0,40,5,10574,4565,58,0.425531915,3,2,72.72727273,125307,6,1,0,7.89065879608588
"4687",2,1,12.5,8,11116,7773,14,0.063829787,7,2,36.36363636,24697,9,0,0,7.90982417137131
"4688",2,0,40,25,12676,3682,59,0.404255319,2,2,81.81818182,243326,6,1,0,7.89065879608588
"4689",2,0,85.71428571,7,10985,1505,3,0.063829787,9,2,18.18181818,342113,2,0,1,7.89065879608588
"4690",1,0,25,4,10249,680,22,0.255319149,4,1,63.63636364,2272136,8,1,0,7.89065879608588
"4691",1,1,75,8,11829,1887,19,0.063829787,7,1,36.36363636,519595,3,0,0,7.89065879608588
"4692",1,0,83.33333333,6,13299,11229,22,0.234042553,4,1,63.63636364,36291,2,1,0,7.89065879608588
"4693",1,1,70,10,9861,2487,16,0.255319149,4,1,63.63636364,1278027,3,1,1,7.89065879608588
"4694",1,0,62.5,8,10887,4263,22,0.170212766,4,1,63.63636364,87839,4,1,0,7.89065879608588
"4695",4,0,3.846153846,26,17691,154,0,0,2,4,81.81818182,79480,10,1,0,7.91803790363649
"4696",4,0,44.44444444,9,12129,32263,0,0,11,4,0,3811,6,0,1,7.89065879608588
"4697",8,1,0,6,12112,6788,1,0.021276596,10,8,9.090909091,27012,10,0,0,7.90982417137131
"4698",5,0,75,8,10532,7013,4,0.021276596,4,5,63.63636364,92632,3,1,0,7.89065879608588
"4699",5,0,75,8,10532,7013,4,0.021276596,4,5,63.63636364,92632,3,1,0,7.89065879608588
"4700",1,0,52.17391304,23,10395,3344,28,0.170212766,2,1,81.81818182,323107,5,1,0,12.8380635304812
"4701",2,0,7.692307692,26,10490,669,93,0.617021277,2,2,81.81818182,2276790,10,1,0,12.8380635304812
"4702",2,1,38.46153846,26,9730,6494,101,0.723404255,1,2,90.90909091,1656475,7,1,1,40.8633180192858
"4703",1,0,38.0952381,21,12494,1252,115,0.510638298,2,1,81.81818182,281500,7,1,0,40.8633180192858
"4704",2,1,33.33333333,6,14074,10862,16,0.14893617,5,2,54.54545455,27060,7,1,1,40.8633180192858
"4705",1,1,61.29032258,31,10055,1694,240,0.574468085,1,1,90.90909091,376235,4,1,1,40.8633180192858
"4706",1,1,65.2173913,23,9532,512,3492,1,1,1,90.90909091,24729896,4,1,1,40.8633180192858
"4707",2,1,52.63157895,19,10485,260,302,0.936170213,1,2,90.90909091,3659459,5,1,1,40.8633180192858
"4708",2,1,20,20,12418,5007,48,0.595744681,2,2,81.81818182,217828,8,1,1,21.8293624501016
"4709",1,1,19.04761905,21,16110,102,4,0.085106383,2,1,81.81818182,1323386,9,1,1,21.8293624501016
"4710",1,1,56.25,16,12296,4108,289,0.723404255,1,1,90.90909091,677877,5,1,1,21.8293624501016
"4711",2,0,33.33333333,9,12107,8689,0,0,4,2,63.63636364,49067,7,1,0,21.8293624501016
"4712",2,0,5.882352941,17,17414,365,1,0.063829787,1,2,90.90909091,80659,10,1,0,21.8293624501016
"4713",1,1,64.70588235,34,16142,199,4,0.085106383,1,1,90.90909091,1747292,4,1,1,21.8293624501016
"4714",1,0,23.07692308,13,12890,6098,41,0.319148936,3,1,72.72727273,97760,8,1,0,21.8293624501016
"4715",1,0,23.07692308,13,17888,6242,41,0.319148936,3,1,72.72727273,97760,8,1,0,21.8293624501016
"4716",2,1,50,12,12749,2624,28,0.382978723,3,2,72.72727273,344811,5,1,1,21.8293624501016
"4717",1,1,46.15384615,26,10821,3904,68,0.361702128,2,1,81.81818182,255810,6,1,1,21.8293624501016
"4718",2,1,12.5,8,13901,3240,11,0.170212766,6,2,45.45454545,322374,9,0,0,21.8293624501016
"4719",2,0,20,5,13775,4509,28,0.170212766,4,2,63.63636364,155901,8,1,0,21.8293624501016
"4720",6,1,33.33333333,3,10537,6772,2,0.021276596,3,6,72.72727273,68441,7,1,1,21.8293624501016
"4721",6,1,0,4,16894,1672,4,0.085106383,3,6,72.72727273,209195,10,1,1,21.8293624501016
"4722",10,0,66.66666667,12,12128,19714,1,0.021276596,10,10,9.090909091,13298,4,0,1,21.8293624501016
"4723",11,1,70.37037037,27,15831,NA,304,0.680851064,1,11,18.18181818,531090,3,0,0,22.8314377864539
"4724",2,0,0,34,16336,681,0,0,1,2,90.90909091,50137,10,1,0,22.8314377864539
"4725",2,1,50,28,12196,172,373,0.936170213,1,2,90.90909091,7256808,5,1,1,22.8314377864539
"4726",1,1,44.44444444,18,10024,624,586,0.957446809,1,1,90.90909091,1399667,6,1,1,22.8314377864539
"4727",4,1,44.44444444,18,12689,1044,43,0.404255319,2,4,81.81818182,219072,6,1,1,22.8314377864539
"4728",5,0,12,25,17277,2603,0,0,2,5,81.81818182,39533,9,1,0,22.8314377864539
"4729",5,0,22.22222222,18,17481,3215,4,0.021276596,2,5,81.81818182,33350,8,1,0,17.9114121596092
"4730",3,0,37.5,24,16905,1708,2,0.042553191,2,3,81.81818182,67314,7,1,0,17.9114121596092
"4731",2,1,37.5,24,10095,410,101,0.595744681,1,2,90.90909091,2205380,7,1,1,17.9114121596092
"4732",6,0,10,20,10440,197,1449,0.978723404,1,6,90.90909091,8915599,9,1,0,17.9114121596092
"4733",1,0,69.56521739,23,12261,130,102,0.787234043,1,1,90.90909091,7432611,4,1,0,17.9114121596092
"4734",5,0,26.31578947,19,12222,168,152,0.872340426,1,5,90.90909091,3025487,8,1,0,17.9114121596092
"4735",4,0,24.13793103,29,17839,4434,4,0.063829787,2,4,81.81818182,150021,8,1,0,17.9114121596092
"4736",1,0,18.75,16,16291,573,1,0.021276596,1,1,90.90909091,327103,9,1,0,17.9114121596092
"4737",3,1,18.18181818,22,14725,11190,215,0.106382979,2,3,81.81818182,53001,9,1,1,17.9114121596092
"4738",11,0,26.31578947,19,18053,5532,0,0,2,11,0,64081,8,0,1,17.9114121596092
"4739",7,1,0,14,18317,10612,1,0.021276596,2,7,81.81818182,35996,10,1,1,17.9114121596092
"4740",1,1,61.9047619,21,12173,720,402,0.978723404,1,1,90.90909091,5945801,4,1,1,13.9250141002404
"4741",2,0,66.66666667,6,10358,3435,7,0.106382979,8,2,27.27272727,265520,4,0,1,13.9250141002404
"4742",1,0,100,1,9903,2379,30,0.382978723,3,1,72.72727273,1299118,0,1,0,13.9250141002404
"4743",1,1,80,10,10495,10726,57,0.255319149,3,1,72.72727273,418640,2,1,1,13.9250141002404
"4744",2,0,43.47826087,23,10855,4580,59,0.29787234,2,2,81.81818182,172101,6,1,0,13.9250141002404
"4745",2,1,40.74074074,27,12686,5526,44,0.404255319,2,2,81.81818182,158135,6,1,1,13.9250141002404
"4746",1,0,66.66666667,3,11131,1401,8,0.127659574,7,1,36.36363636,782601,4,0,1,13.9250141002404
"4747",1,0,71.42857143,7,14300,8758,7,0.14893617,7,1,36.36363636,554970,3,0,1,13.9250141002404
"4748",5,0,15.38461538,26,12373,2911,53,0.638297872,2,5,81.81818182,420877,9,1,0,17.8457023014878
"4749",1,1,68.42105263,19,9872,303,60,0.553191489,2,1,81.81818182,2619069,4,1,1,17.8457023014878
"4750",1,1,83.33333333,30,10042,4611,75,0.382978723,2,1,81.81818182,1044934,2,1,1,17.8457023014878
"4751",2,0,25,16,12570,2108,47,0.468085106,2,2,81.81818182,318834,8,1,0,17.8457023014878
"4752",1,1,39.28571429,28,16199,666,4,0.042553191,1,1,90.90909091,1128840,7,1,1,17.8457023014878
"4753",11,0,36.36363636,22,15832,NA,0,0,2,11,0,20392,7,0,1,17.8457023014878
"4754",4,0,25,44,12389,9182,49,0.617021277,2,4,81.81818182,524855,8,1,0,17.8457023014878
"4755",4,0,25,44,16448,4108,49,0.617021277,2,4,81.81818182,524855,8,1,0,17.8457023014878
"4756",1,0,54.16666667,24,10022,5450,54,0.553191489,2,1,81.81818182,575105,5,1,0,17.8457023014878
"4757",5,0,8.695652174,23,9509,124,2438,0.957446809,1,5,90.90909091,9680810,10,1,0,17.8457023014878
"4758",2,0,40.74074074,27,12181,552,310,0.957446809,1,2,90.90909091,10856773,6,1,0,17.8457023014878
"4759",2,1,35.71428571,28,16708,1327,0,0,1,2,90.90909091,134732,7,1,1,17.8457023014878
"4760",1,1,76.66666667,30,9585,569,488,0.914893617,1,1,90.90909091,1818713,3,1,1,17.8457023014878
"4761",3,0,51.61290323,31,12288,454,146,0.744680851,1,3,90.90909091,2763285,5,1,0,17.8457023014878
"4762",3,0,11.76470588,17,10774,980,289,0.765957447,1,3,90.90909091,1590348,9,1,0,17.8457023014878
"4763",4,0,50,16,12237,398,151,0.829787234,1,4,90.90909091,3582410,5,1,0,17.8457023014878
"4764",2,1,52.63157895,19,10485,260,302,0.936170213,1,2,90.90909091,3659459,5,1,1,17.8457023014878
"4765",1,0,50,16,9563,412,59,0.574468085,2,1,81.81818182,1447861,5,1,0,23.9539811960289
"4766",5,0,42.30769231,26,17672,3795,4,0.063829787,2,5,81.81818182,82425,6,1,0,23.9539811960289
"4767",1,1,45.45454545,22,12380,484,170,0.617021277,1,1,90.90909091,2525411,6,1,1,23.9539811960289
"4768",2,0,7.692307692,26,10490,669,93,0.617021277,2,2,81.81818182,2276790,10,1,0,23.9539811960289
"4769",7,0,47.05882353,34,9609,156,176,0.872340426,1,7,90.90909091,4706172,6,1,0,23.9539811960289
"4770",1,1,63.33333333,30,11828,1251,58,0.319148936,2,1,81.81818182,981681,4,1,1,23.9539811960289
"4771",6,0,14.28571429,21,9544,80,155,0.893617021,1,6,90.90909091,6194922,9,1,0,23.9539811960289
"4772",2,0,34.48275862,29,12403,2662,76,0.595744681,2,2,81.81818182,410106,7,1,0,23.9539811960289
"4773",1,0,76.66666667,30,9585,569,488,0.914893617,1,1,90.90909091,1818713,3,1,0,23.9539811960289
"4774",1,1,65.38461538,26,9511,134,6581,1,1,1,90.90909091,220948987,4,1,1,23.9539811960289
"4775",1,0,50,16,9563,412,59,0.574468085,2,1,81.81818182,1447861,5,1,0,11.978359553392
"4776",1,0,37.5,8,9986,8808,0,0,3,1,72.72727273,65900,7,1,0,11.978359553392
"4777",2,0,62.5,8,12844,2201,30,0.340425532,3,2,72.72727273,180570,4,1,0,11.978359553392
"4778",1,0,60,5,12649,2043,36,0.425531915,3,1,72.72727273,666678,4,1,0,11.978359553392
"4779",2,0,42.10526316,19,12233,378,139,0.85106383,1,2,90.90909091,2810204,6,1,0,11.978359553392
"4780",1,1,58.33333333,24,12231,126,301,0.872340426,1,1,90.90909091,9120796,5,1,1,11.978359553392
"4781",2,0,50,16,9540,329,237,0.872340426,1,2,90.90909091,4948782,5,1,0,11.978359553392
"4782",1,1,64.28571429,28,9846,2625,93,0.744680851,1,1,90.90909091,481591,4,1,1,16.9887362351537
"4783",2,0,33.33333333,6,14320,4032,49,0.127659574,4,2,63.63636364,19934,7,1,0,16.9887362351537
"4784",2,1,70.58823529,17,12209,354,560,0.914893617,1,2,90.90909091,3524547,3,1,1,16.9887362351537
"4785",2,1,75,8,10057,349,44,0.340425532,3,2,72.72727273,2943484,3,1,1,16.9887362351537
"4786",1,1,100,3,13098,1404,22,0.276595745,4,1,63.63636364,532490,0,1,1,16.9887362351537
"4787",1,0,50,18,9517,34,506,0.957446809,1,1,90.90909091,17210018,5,1,0,16.9887362351537
"4788",1,0,60,5,9956,323,9,0.191489362,6,1,45.45454545,3993481,4,0,1,16.9887362351537
"4789",1,1,73.68421053,19,10048,4308,42,0.29787234,1,1,90.90909091,127452,3,1,1,16.9887362351537
"4790",1,0,20.83333333,24,10115,5194,46,0.212765957,2,1,81.81818182,112076,8,1,0,16.9887362351537
"4791",2,0,25,8,13433,8834,19,0.212765957,4,2,63.63636364,64558,8,1,0,16.9887362351537
"4792",11,0,33.33333333,18,9581,564,179,0.808510638,1,11,90.90909091,2714973,7,1,0,29.9472678388575
"4793",1,0,30,30,10477,18,222,0.914893617,1,1,90.90909091,4354103,7,1,0,29.9472678388575
"4794",2,0,15.38461538,26,12133,56060,0,0,2,2,81.81818182,3071,9,1,0,29.9472678388575
"4795",6,0,21.05263158,19,17669,3780,3,0.063829787,2,6,81.81818182,68385,8,1,0,29.9472678388575
"4796",2,0,33.33333333,24,10416,441,1005,0.957446809,1,2,90.90909091,3327658,7,1,0,29.9472678388575
"4797",11,0,33.33333333,21,16108,280,3,0.042553191,2,11,9.090909091,198558,7,0,1,29.9472678388575
"4798",2,1,39.28571429,28,12610,231,39,0.446808511,2,2,81.81818182,1370528,7,1,1,29.9472678388575
"4799",2,0,70.83333333,24,9616,473,60,0.595744681,2,2,81.81818182,2449024,3,1,0,29.9472678388575
"4800",3,0,29.62962963,27,10773,1456,285,0.574468085,1,3,90.90909091,1010952,8,1,0,29.9472678388575
"4801",5,0,17.39130435,23,12533,6075,67,0.489361702,2,5,81.81818182,65820,9,1,0,29.9472678388575
"4802",6,0,34.48275862,29,12374,129,53,0.638297872,2,6,81.81818182,1830333,7,1,0,29.9472678388575
"4803",1,1,77.27272727,22,12765,268,47,0.361702128,2,1,81.81818182,1488167,3,1,1,10.9352155557137
"4804",1,1,8.333333333,12,17805,4309,0,0,2,1,81.81818182,85591,10,1,1,10.9352155557137
"4805",5,1,33.33333333,27,12188,621,1336,0.957446809,1,5,90.90909091,2226660,7,1,1,10.9352155557137
"4806",4,0,31.03448276,29,16948,1817,1,0.021276596,2,4,81.81818182,278134,7,1,0,10.9352155557137
"4807",11,1,23.80952381,21,16132,154,1,0.021276596,2,11,27.27272727,1492458,8,0,0,10.9352155557137
"4808",3,1,45.45454545,22,10450,2,1450,1,1,3,90.90909091,61925359,6,1,1,10.9352155557137
"4809",11,0,20.68965517,29,15851,NA,2,0.042553191,1,11,0,174774,8,0,1,10.9352155557137
"4810",4,0,40,35,12396,675,179,0.595744681,1,4,90.90909091,238997,6,1,0,10.9352155557137
"4811",1,1,73.68421053,19,10048,4308,42,0.29787234,1,1,90.90909091,127452,3,1,1,10.9352155557137
"4812",2,1,55,20,12342,94,77,0.659574468,2,2,81.81818182,1245716,5,1,1,10.9352155557137
"4813",5,1,17.24137931,29,12575,2353,41,0.468085106,2,5,81.81818182,554086,9,1,1,10.9352155557137
"4814",6,0,33.33333333,3,10537,6772,2,0.021276596,3,6,72.72727273,68441,7,1,0,10.9352155557137
"4815",6,0,57.14285714,7,12123,3916,6,0.021276596,10,6,9.090909091,146889,5,0,1,10.9352155557137
"4816",2,0,0,34,16336,681,0,0,1,2,90.90909091,50137,10,1,0,33.8515285755745
"4817",1,0,55.55555556,9,9647,3240,32,0.361702128,3,1,72.72727273,996321,5,1,0,33.8515285755745
"4818",1,1,77.77777778,27,12957,665,111,0.29787234,2,1,81.81818182,891229,3,1,1,33.8515285755745
"4819",1,0,11.11111111,9,13048,7012,55,0.276595745,3,1,72.72727273,297527,9,1,0,33.8515285755745
"4820",2,0,44,25,10167,891,158,0.659574468,1,2,90.90909091,1059156,6,1,0,33.8515285755745
"4821",1,1,50,20,9979,447,1052,0.936170213,1,1,90.90909091,2793087,5,1,1,33.8515285755745
"4822",1,1,15,20,9661,12116,212,0.872340426,1,1,90.90909091,1541468,9,1,1,33.8515285755745
"4823",1,1,83.33333333,18,12208,209,402,0.914893617,1,1,90.90909091,4898637,2,1,1,33.8515285755745
"4824",1,1,75,4,15275,2768,20,0.085106383,6,1,45.45454545,327322,3,0,0,33.8515285755745
"4825",1,1,42.85714286,7,15484,2834,49,0.063829787,5,1,54.54545455,127890,6,1,1,33.8515285755745
"4826",2,1,100,3,12025,9054,1,0.021276596,10,2,9.090909091,65509,0,0,0,33.8515285755745
"4827",1,1,80,5,13889,4746,12,0.170212766,6,1,45.45454545,138206,2,0,0,33.8515285755745
"4828",2,0,60,10,17782,4199,1,0.021276596,6,2,45.45454545,86750,4,0,1,33.8515285755745
"4829",1,0,19.04761905,21,16110,102,4,0.085106383,2,1,81.81818182,1323386,9,1,0,10.8448645007967
"4830",2,0,41.17647059,17,12121,9586,4,0.063829787,2,2,81.81818182,51390,6,1,0,10.8448645007967
"4831",1,0,100,3,13098,1404,22,0.276595745,4,1,63.63636364,532490,0,1,0,10.8448645007967
"4832",1,1,41.17647059,17,17717,266,5,0.063829787,7,1,36.36363636,1603372,6,0,0,10.8448645007967
"4833",1,1,41.17647059,17,16167,266,5,0.063829787,7,1,36.36363636,1603372,6,0,0,10.8448645007967
"4834",1,1,0,6,13303,1064,21,0.234042553,4,1,63.63636364,338361,10,1,1,10.8448645007967
"4835",1,1,11.11111111,9,13048,7012,55,0.276595745,3,1,72.72727273,297527,9,1,1,10.8448645007967
"4836",2,0,8.695652174,23,18253,9312,0,0,1,2,90.90909091,54461,10,1,0,10.8448645007967
"4837",2,0,66.66666667,6,18095,5885,1,0.021276596,4,2,63.63636364,34365,4,1,0,10.8448645007967
"4838",2,1,71.42857143,21,10526,548,575,0.872340426,1,2,90.90909091,1435639,3,1,1,10.8448645007967
"4839",2,1,57.14285714,7,9560,1422,28,0.404255319,3,2,72.72727273,1041747,5,1,1,10.8448645007967
"4840",2,1,0,3,10103,3878,36,0.234042553,3,2,72.72727273,204497,10,1,1,10.8448645007967
"4841",1,1,62.5,24,12815,494,55,0.340425532,2,1,81.81818182,2729690,4,1,1,38.9741595982937
"4842",1,1,68.42105263,19,10839,253,77,0.553191489,2,1,81.81818182,4961705,4,1,1,38.9741595982937
"4843",1,1,40.90909091,22,10457,724,181,0.893617021,1,1,90.90909091,7682280,6,1,1,38.9741595982937
"4844",7,1,0,28,12529,4193,91,0.489361702,2,7,81.81818182,24720,10,1,1,38.9741595982937
"4845",11,1,13.63636364,22,15834,NA,49,0.446808511,2,11,0,313009,9,0,0,38.9741595982937
"4846",1,1,67.74193548,31,10033,2299,388,0.531914894,1,1,90.90909091,517870,4,1,1,29.8623926054506
"4847",2,0,36.36363636,22,12346,3117,61,0.659574468,2,2,81.81818182,311228,7,1,0,29.8623926054506
"4848",2,0,44.44444444,9,15197,18882,5,0.106382979,9,2,18.18181818,10475,6,0,1,29.8623926054506
"4849",1,0,40,5,10591,6139,51,0.212765957,3,1,72.72727273,103558,6,1,0,29.8623926054506
"4850",2,0,26.92307692,26,14317,5559,386,0.127659574,2,2,81.81818182,134807,8,1,0,18.8313501733098
"4851",1,0,56.25,16,12296,4108,289,0.723404255,1,1,90.90909091,677877,5,1,0,18.8313501733098
"4852",2,1,72,25,10636,144,71,0.29787234,2,2,81.81818182,6791569,3,1,1,18.8313501733098
"4853",3,1,42.85714286,28,12510,289,59,0.510638298,2,3,81.81818182,2684366,6,1,1,18.8313501733098
"4854",1,1,75,24,10782,6894,205,0.553191489,1,1,90.90909091,1046256,3,1,1,18.8313501733098
"4855",2,0,37.5,8,12655,256,32,0.425531915,3,2,72.72727273,5299772,7,1,0,10.8366507685315
"4856",2,1,40,20,12241,247,163,0.829787234,1,2,90.90909091,5445297,6,1,1,10.8366507685315
"4857",2,0,58.33333333,12,11728,6330,3,0.042553191,10,2,9.090909091,118095,5,0,1,10.8366507685315
"4858",2,1,55.55555556,9,10553,4087,46,0.212765957,3,2,72.72727273,139636,5,1,1,10.8366507685315
"4859",2,1,55.55555556,9,17584,6533,46,0.212765957,3,2,72.72727273,139636,5,1,1,10.8366507685315
"4860",2,0,75,4,11793,3376,15,0.191489362,5,2,54.54545455,337558,3,1,0,10.8366507685315
"4861",1,1,33.33333333,9,12769,1336,41,0.361702128,3,1,72.72727273,1117960,7,1,1,10.8366507685315
"4862",2,0,37.5,16,12547,8030,46,0.489361702,2,2,81.81818182,173233,7,1,0,10.8366507685315
"4863",2,1,20.83333333,24,18132,6210,2,0.021276596,1,2,90.90909091,198920,8,1,1,10.8366507685315
"4864",2,0,40,5,10790,742,23,0.340425532,3,2,72.72727273,2461097,6,1,0,10.8366507685315
"4865",8,1,0,7,9826,5787,26,0.212765957,5,8,54.54545455,346694,10,1,1,10.8366507685315
"4866",1,0,8.333333333,12,17805,4309,0,0,2,1,81.81818182,85591,10,1,0,8.84071382809206
"4867",2,0,33.33333333,6,14074,10862,16,0.14893617,5,2,54.54545455,27060,7,1,0,8.84071382809206
"4868",1,0,23.52941176,17,9660,2468,152,0.829787234,1,1,90.90909091,703112,8,1,0,8.84071382809206
"4869",2,0,33.33333333,3,14406,13205,11,0.127659574,6,2,45.45454545,27627,7,0,1,8.84071382809206
"4870",1,0,80,10,13065,1241,34,0.276595745,3,1,72.72727273,1047386,2,1,0,8.84071382809206
"4871",1,0,58.82352941,17,12191,103,271,0.936170213,1,1,90.90909091,7354558,5,1,0,37.9474430651458
"4872",2,0,55.55555556,9,10553,4087,46,0.212765957,3,2,72.72727273,139636,5,1,0,37.9474430651458
"4873",2,0,55.55555556,9,17584,6533,46,0.212765957,3,2,72.72727273,139636,5,1,0,37.9474430651458
"4874",1,0,83.33333333,6,17537,3371,18,0.021276596,6,1,45.45454545,39326,2,0,1,37.9474430651458
"4875",2,0,52.63157895,19,10485,260,302,0.936170213,1,2,90.90909091,3659459,5,1,0,37.9474430651458
"4876",1,0,83.33333333,6,14752,2741,19,0.106382979,6,1,45.45454545,299439,2,0,1,37.9474430651458
"4877",1,0,32.14285714,28,12345,86,62,0.659574468,2,1,81.81818182,2337791,7,1,0,11.9756216426369
"4878",1,0,80,25,9580,838,538,0.936170213,1,1,90.90909091,1696504,2,1,0,11.9756216426369
"4879",2,0,79.41176471,34,9699,1006,287,0.425531915,1,2,90.90909091,1312528,3,1,0,11.9756216426369
"4880",11,0,52.38095238,21,16668,4434,1,0.021276596,2,11,0,235638,5,0,1,11.9756216426369
"4881",3,0,14.81481481,27,17883,4611,0,0,2,3,81.81818182,59461,9,1,0,17.9935494822611
"4882",1,1,80,25,9580,838,538,0.936170213,1,1,90.90909091,1696504,2,1,1,17.9935494822611
"4883",2,1,43.47826087,23,12487,3596,47,0.531914894,2,2,81.81818182,307381,6,1,1,17.9935494822611
"4884",3,0,27.5862069,29,9567,169,185,0.893617021,1,3,90.90909091,7382293,8,1,0,18.0072390360364
"4885",3,0,27.5862069,29,9567,169,185,0.893617021,1,3,90.90909091,7382293,8,1,0,18.0072390360364
"4886",5,0,12.76595745,47,17890,289,1,0.021276596,2,5,81.81818182,311705,9,1,0,18.0072390360364
"4887",5,0,12.76595745,47,16179,289,1,0.021276596,2,5,81.81818182,311705,9,1,0,18.0072390360364
"4888",5,0,12.76595745,47,17890,289,1,0.021276596,2,5,81.81818182,311705,9,1,0,18.0072390360364
"4889",5,0,12.76595745,47,16179,289,1,0.021276596,2,5,81.81818182,311705,9,1,0,18.0072390360364
"4890",11,0,9.523809524,21,15806,NA,0,0,2,11,0,27970,10,0,1,17.9935494822611
"4891",1,0,23.80952381,21,11140,1226,135,0.617021277,1,1,90.90909091,356366,8,1,0,18.0072390360364
"4892",1,0,23.80952381,21,11140,1226,135,0.617021277,1,1,90.90909091,356366,8,1,0,18.0072390360364
"4893",2,1,40.90909091,22,12721,653,45,0.382978723,2,2,81.81818182,153225,6,1,1,17.9935494822611
